minutes;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66
753;999282;998688;996432;994998;993564;992124;990678;989220;987762;986286;984810;983316;981816;980298;978768;977226;975672;974094;972504;970896;969270;967620;965952;964260;962538;960798;959028;957228;955398;953544;951648;949722;947754;945750;943704;941622;939486;937308;935076;932796;930456;928062;925602;923082;920490;917826;915090;912276;909378;906390;903312;900132;896856;893466;889968;886344;882600;878724;874704;870546;866226;861750;857112;852288;847290;842094;836706
754;1000110;999516;997260;995832;994392;992952;991506;990054;988590;987120;985638;984144;982644;981126;979602;978054;976500;974922;973332;971724;970092;968442;966774;965076;963360;961614;959844;958044;956214;954348;952452;950520;948552;946548;944502;942408;940272;938088;935856;933564;931224;928824;926358;923832;921234;918564;915822;912996;910092;907098;904008;900822;897528;894132;890622;886986;883230;879336;875310;871128;866802;862308;857646;852810;847788;842574;837162
755;1000938;1000344;998088;996660;995226;993786;992340;990882;989424;987948;986472;984978;983472;981960;980430;978888;977328;975750;974160;972546;970920;969270;967596;965898;964176;962430;960660;958854;957024;955158;953262;951324;949356;947346;945294;943200;941058;938868;936630;934338;931992;929586;927114;924582;921978;919302;916554;913722;910806;907800;904704;901512;898212;894798;891276;887634;883860;879954;875910;871716;867372;862860;858180;853326;848286;843048;837618
756;1001766;1001172;998922;997488;996054;994614;993168;991716;990252;988782;987300;985806;984306;982788;981258;979716;978156;976578;974988;973374;971742;970092;968418;966720;964998;963252;961476;959670;957834;955968;954066;952128;950154;948144;946086;943992;941844;939654;937410;935112;932760;930348;927876;925332;922728;920046;917286;914448;911526;908514;905406;902202;898890;895470;891936;888276;884496;880572;876516;872310;867942;863418;858720;853842;848784;843528;838074
757;1002594;1002006;999750;998322;996888;995448;994002;992550;991086;989616;988134;986640;985134;983622;982092;980544;978984;977406;975816;974202;972570;970914;969240;967542;965820;964068;962292;960486;958644;956778;954876;952932;950958;948942;946884;944784;942636;940440;938190;935886;933534;931116;928632;926088;923472;920784;918018;915174;912240;909222;906102;902892;899568;896136;892590;888924;885126;881196;877122;872898;868518;863970;859260;854364;849282;844008;838530
758;1003422;1002834;1000578;999150;997722;996282;994836;993378;991920;990444;988968;987474;985968;984450;982920;981378;979818;978240;976644;975030;973398;971742;970062;968364;966636;964884;963108;961302;959460;957588;955680;953742;951762;949740;947682;945576;943422;941220;938970;936666;934302;931878;929394;926844;924222;921528;918756;915900;912960;909930;906804;903582;900252;896808;893250;889572;885762;881814;877722;873486;869088;864528;859794;854880;849780;844482;838980
759;1004256;1003662;1001412;999984;998550;997110;995664;994212;992748;991278;989796;988308;986802;985284;983754;982206;980646;979068;977472;975858;974226;972570;970890;969186;967458;965706;963924;962118;960276;958398;956490;954546;952566;950544;948480;946368;944214;942006;939750;937440;935076;932646;930156;927600;924972;922266;919488;916626;913680;910644;907506;904272;900930;897480;893910;890220;886392;882432;878328;874074;869664;865086;860334;855402;850278;844962;839436
760;1005084;1004496;1002240;1000818;999384;997944;996498;995046;993582;992112;990630;989136;987636;986118;984588;983040;981480;979896;978300;976686;975048;973392;971712;970008;968280;966528;964746;962934;961086;959214;957300;955356;953370;951342;949278;947160;945006;942798;940536;938220;935850;933414;930918;928356;925722;923010;920226;917358;914400;911352;908208;904968;901614;898152;894570;890868;887028;883056;878934;874668;870240;865644;860874;855918;850776;845436;839892
761;1005912;1005324;1003074;1001646;1000218;998778;997332;995880;994416;992946;991464;989970;988464;986952;985416;983874;982308;980730;979134;977514;975876;974220;972540;970836;969108;967350;965562;963750;961902;960024;958110;956160;954174;952146;950076;947958;945798;943584;941316;939000;936624;934182;931680;929112;926472;923754;920964;918084;915120;912066;908916;905658;902298;898824;895230;891516;887664;883674;879546;875256;870810;866196;861408;856440;851274;845916;840348
762;1006746;1006158;1003902;1002480;1001046;999612;998166;996714;995250;993780;992298;990804;989298;987780;986250;984702;983142;981558;979962;978348;976710;975048;973368;971658;969930;968172;966384;964566;962718;960840;958926;956970;954978;952950;950874;948756;946590;944370;942102;939780;937398;934950;932442;929868;927222;924504;921702;918816;915846;912780;909618;906354;902982;899496;895896;892164;888300;884298;880152;875850;871386;866754;861948;856956;851772;846390;840804
763;1007574;1006986;1004736;1003314;1001880;1000446;999000;997548;996084;994614;993132;991638;990132;988614;987084;985536;983976;982392;980796;979176;977538;975876;974196;972486;970752;968994;967206;965388;963534;961656;959736;957780;955788;953754;951672;949554;947382;945162;942888;940560;938172;935724;933210;930630;927978;925248;922440;919548;916566;913494;910326;907050;903666;900174;896556;892812;888936;884922;880758;876444;871962;867312;862488;857478;852276;846870;841254
764;1008402;1007820;1005570;1004142;1002714;1001274;999834;998382;996918;995448;993966;992472;990972;989448;987918;986370;984804;983226;981624;980004;978366;976704;975024;973314;971580;969816;968028;966204;964356;962472;960546;958590;956592;954558;952476;950352;948174;945948;943674;941340;938946;936492;933978;931386;928728;925992;923178;920280;917292;914208;911028;907746;904356;900846;897222;893466;889578;885546;881370;877032;872538;867870;863028;858000;852774;847344;841710
765;1009236;1008654;1006398;1004976;1003548;1002108;1000668;999216;997752;996282;994800;993312;991806;990288;988752;987204;985638;984060;982458;980838;979200;977538;975852;974142;972402;970644;968850;967026;965172;963288;961362;959400;957402;955362;953280;951150;948972;946740;944460;942120;939726;937266;934740;932148;929484;926742;923922;921012;918018;914928;911736;908448;905040;901524;897882;894114;890214;886170;881976;877626;873114;868434;863568;858516;853272;847824;842166
766;1010064;1009482;1007232;1005810;1004382;1002942;1001502;1000050;998592;997122;995640;994146;992640;991122;989586;988038;986472;984894;983292;981672;980028;978366;976680;974970;973230;971466;969672;967848;965994;964104;962178;960216;958212;956166;954084;951948;949764;947532;945246;942906;940506;938040;935508;932910;930240;927492;924660;921750;918744;915642;912444;909144;905730;902202;898548;894768;890850;886794;882588;878220;873690;868992;864108;859038;853770;848298;842622
767;1010898;1010316;1008066;1006644;1005216;1003782;1002336;1000884;999426;997956;996474;994980;993474;991956;990426;988872;987312;985728;984126;982506;980862;979194;977508;975798;974058;972294;970494;968670;966810;964920;962994;961026;959022;956976;954888;952752;950562;948330;946038;943692;941286;938814;936282;933672;930996;928242;925404;922482;919470;916362;913158;909846;906420;902880;899214;895422;891492;887418;883200;878814;874272;869550;864648;859560;854268;848778;843072
768;1011726;1011150;1008900;1007478;1006050;1004616;1003170;1001724;1000260;998790;997308;995820;994314;992796;991260;989712;988146;986562;984960;983334;981696;980028;978342;976626;974886;973116;971322;969492;967632;965742;963810;961842;959832;957786;955692;953550;951360;949122;946830;944478;942066;939588;937050;934440;931752;928992;926148;923220;920196;917082;913866;910542;907110;903558;899880;896076;892134;888048;883806;879414;874848;870108;865188;860082;854772;849258;843528
769;1012560;1011978;1009734;1008312;1006884;1005450;1004010;1002558;1001100;999630;998148;996654;995148;993630;992094;990546;988980;987396;985794;984168;982524;980862;979170;977454;975714;973944;972144;970320;968454;966558;964626;962658;960648;958596;956496;954354;952158;949914;947616;945264;942846;940368;937818;935202;932514;929742;926892;923958;920928;917802;914580;911244;907800;904236;900552;896730;892776;888672;884418;880008;875424;870672;865728;860598;855270;849732;843984
770;1013388;1012812;1010568;1009146;1007718;1006284;1004844;1003392;1001934;1000464;998982;997494;995988;994470;992934;991386;989814;988230;986628;985008;983358;981696;980004;978288;976542;974772;972972;971142;969276;967380;965442;963474;961458;959406;957306;955158;952962;950712;948408;946050;943632;941142;938592;935970;933276;930498;927642;924696;921660;918522;915288;911946;908490;904920;901218;897390;893418;889302;885030;880602;876006;871230;866274;861120;855768;850212;844434
771;1014222;1013646;1011402;1009980;1008552;1007118;1005678;1004232;1002774;1001304;999822;998328;996822;995304;993768;992220;990654;989070;987468;985842;984198;982530;980838;979116;977376;975600;973800;971970;970104;968202;966264;964290;962274;960216;958110;955962;953760;951510;949200;946836;944412;941922;939366;936738;934032;931254;928386;925434;922392;919248;916002;912648;909186;905598;901890;898044;894060;889932;885648;881202;876588;871794;866814;861642;856272;850686;844890
772;1015056;1014480;1012236;1010814;1009392;1007958;1006518;1005066;1003608;1002138;1000662;999168;997662;996144;994608;993060;991494;989904;988302;986676;985032;983364;981666;979950;978204;976434;974628;972792;970926;969024;967086;965106;963090;961026;958920;956766;954564;952308;949998;947628;945198;942702;940140;937506;934794;932010;929136;926172;923124;919974;916716;913356;909876;906282;902556;898704;894702;890562;886260;881796;877164;872352;867360;862164;856770;851166;845346
773;1015890;1015314;1013070;1011648;1010226;1008792;1007352;1005906;1004448;1002978;1001502;1000008;998502;996984;995448;993900;992328;990744;989142;987516;985866;984198;982500;980784;979038;977262;975456;973620;971748;969846;967902;965922;963906;961842;959730;957576;955368;953106;950790;948420;945984;943482;940914;938274;935562;932766;929886;926916;923856;920694;917430;914058;910572;906966;903228;899358;895350;891192;886872;882396;877746;872916;867900;862686;857274;851646;845796
774;1016718;1016148;1013904;1012488;1011060;1009632;1008192;1006746;1005288;1003818;1002336;1000848;999342;997824;996288;994734;993168;991584;989976;988350;986706;985032;983340;981618;979866;978090;976284;974448;972576;970668;968724;966744;964722;962652;960540;958380;956172;953904;951588;949212;946770;944262;941694;939048;936324;933522;930636;927660;924588;921420;918150;914766;911268;907650;903900;900018;895992;891822;887490;882996;878328;873480;868446;863208;857772;852120;846252
775;1017552;1016982;1014738;1013322;1011900;1010466;1009032;1007580;1006122;1004658;1003176;1001688;1000182;998664;997128;995574;994008;992424;990816;989190;987540;985866;984174;982452;980700;978924;977118;975276;973404;971496;969546;967566;965538;963468;961350;959190;956976;954708;952386;950004;947556;945048;942468;939816;937086;934278;931386;928404;925326;922146;918864;915474;911964;908334;904578;900678;896640;892452;888108;883596;878910;874044;868986;863730;858270;852600;846702
776;1018386;1017816;1015572;1014156;1012734;1011306;1009866;1008420;1006962;1005498;1004016;1002528;1001022;999504;997968;996414;994848;993264;991656;990030;988380;986706;985008;983286;981534;979758;977946;976104;974232;972318;970374;968382;966354;964284;962166;960000;957780;955512;953184;950796;948348;945834;943248;940590;937854;935040;932136;929148;926064;922878;919584;916182;912666;909024;905250;901338;897288;893088;888726;884196;879492;874608;869532;864258;858774;853074;847158
777;1019220;1018650;1016406;1014996;1013574;1012146;1010706;1009260;1007802;1006338;1004856;1003368;1001862;1000344;998808;997260;995688;994104;992496;990864;989220;987546;985848;984120;982368;980592;978780;976938;975060;973146;971196;969210;967176;965100;962982;960810;958590;956316;953982;951588;949134;946614;944028;941364;938622;935802;932892;929892;926802;923604;920304;916890;913362;909708;905922;902004;897936;893718;889338;884796;880074;875172;870078;864780;859272;853554;847614
778;1020054;1019490;1017246;1015830;1014408;1012980;1011546;1010100;1008642;1007178;1005702;1004208;1002702;1001184;999648;998100;996528;994944;993336;991704;990054;988380;986682;984960;983208;981426;979614;977766;975888;973974;972024;970032;967998;965916;963792;961620;959394;957120;954780;952386;949926;947400;944808;942138;939390;936564;933648;930642;927540;924336;921024;917604;914064;910398;906600;902664;898584;894354;889962;885396;880662;875736;870618;865302;859776;854034;848064
779;1020888;1020324;1018080;1016670;1015248;1013820;1012386;1010940;1009482;1008018;1006542;1005048;1003548;1002024;1000494;998940;997374;995784;994176;992550;990894;989220;987522;985794;984042;982260;980448;978600;976722;974802;972846;970854;968820;966738;964608;962436;960204;957924;955584;953184;950718;948192;945588;942912;940158;937326;934404;931386;928278;925068;921744;918312;914760;911088;907278;903330;899238;894990;890580;886002;881244;876300;871164;865824;860280;854508;848520
